file_path,class
../data/GunshotOnlyDatabase/M249\6 (76).wav,1
../data/GunshotOnlyDatabase/M249\6 (77).wav,1
../data/GunshotOnlyDatabase/M249\6 (78).wav,1
../data/GunshotOnlyDatabase/M249\6 (79).wav,1
../data/GunshotOnlyDatabase/M249\6 (8).wav,1
../data/GunshotOnlyDatabase/M249\6 (80).wav,1
../data/GunshotOnlyDatabase/M249\6 (81).wav,1
../data/GunshotOnlyDatabase/M249\6 (82).wav,1
../data/GunshotOnlyDatabase/M249\6 (83).wav,1
../data/GunshotOnlyDatabase/M249\6 (84).wav,1
../data/GunshotOnlyDatabase/M249\6 (85).wav,1
../data/GunshotOnlyDatabase/M249\6 (86).wav,1
../data/GunshotOnlyDatabase/M249\6 (87).wav,1
../data/GunshotOnlyDatabase/M249\6 (88).wav,1
../data/GunshotOnlyDatabase/M249\6 (89).wav,1
../data/GunshotOnlyDatabase/M249\6 (9).wav,1
../data/GunshotOnlyDatabase/M249\6 (90).wav,1
../data/GunshotOnlyDatabase/M249\6 (91).wav,1
../data/GunshotOnlyDatabase/M249\6 (92).wav,1
../data/GunshotOnlyDatabase/M249\6 (93).wav,1
../data/GunshotOnlyDatabase/M249\6 (94).wav,1
../data/GunshotOnlyDatabase/M249\6 (95).wav,1
../data/GunshotOnlyDatabase/M249\6 (96).wav,1
../data/GunshotOnlyDatabase/M249\6 (97).wav,1
../data/GunshotOnlyDatabase/M249\6 (98).wav,1
../data/GunshotOnlyDatabase/M249\6 (99).wav,1
../data/GunshotOnlyDatabase/M4\4 (1).wav,1
../data/GunshotOnlyDatabase/M4\4 (10).wav,1
../data/GunshotOnlyDatabase/M4\4 (100).wav,1
../data/GunshotOnlyDatabase/M4\4 (11).wav,1
../data/GunshotOnlyDatabase/M4\4 (12).wav,1
../data/GunshotOnlyDatabase/M4\4 (13).wav,1
../data/GunshotOnlyDatabase/M4\4 (14).wav,1
../data/GunshotOnlyDatabase/M4\4 (15).wav,1
../data/GunshotOnlyDatabase/M4\4 (16).wav,1
../data/GunshotOnlyDatabase/M4\4 (17).wav,1
../data/GunshotOnlyDatabase/M4\4 (18).wav,1
../data/GunshotOnlyDatabase/M4\4 (19).wav,1
../data/GunshotOnlyDatabase/M4\4 (2).wav,1
../data/GunshotOnlyDatabase/M4\4 (20).wav,1
../data/GunshotOnlyDatabase/M4\4 (21).wav,1
../data/GunshotOnlyDatabase/M4\4 (22).wav,1
../data/GunshotOnlyDatabase/M4\4 (23).wav,1
../data/GunshotOnlyDatabase/M4\4 (24).wav,1
../data/GunshotOnlyDatabase/M4\4 (25).wav,1
../data/GunshotOnlyDatabase/M4\4 (26).wav,1
../data/GunshotOnlyDatabase/M4\4 (27).wav,1
../data/GunshotOnlyDatabase/M4\4 (28).wav,1
../data/GunshotOnlyDatabase/M4\4 (29).wav,1
../data/GunshotOnlyDatabase/M4\4 (3).wav,1
../data/GunshotOnlyDatabase/M4\4 (30).wav,1
../data/GunshotOnlyDatabase/M4\4 (31).wav,1
../data/GunshotOnlyDatabase/M4\4 (32).wav,1
../data/GunshotOnlyDatabase/M4\4 (33).wav,1
../data/GunshotOnlyDatabase/M4\4 (34).wav,1
../data/GunshotOnlyDatabase/M4\4 (35).wav,1
../data/GunshotOnlyDatabase/M4\4 (36).wav,1
../data/GunshotOnlyDatabase/M4\4 (37).wav,1
../data/GunshotOnlyDatabase/M4\4 (38).wav,1
../data/GunshotOnlyDatabase/M4\4 (39).wav,1
../data/GunshotOnlyDatabase/M4\4 (4).wav,1
../data/GunshotOnlyDatabase/M4\4 (40).wav,1
../data/GunshotOnlyDatabase/M4\4 (41).wav,1
../data/GunshotOnlyDatabase/M4\4 (42).wav,1
../data/GunshotOnlyDatabase/M4\4 (43).wav,1
../data/GunshotOnlyDatabase/M4\4 (44).wav,1
../data/GunshotOnlyDatabase/M4\4 (45).wav,1
../data/GunshotOnlyDatabase/M4\4 (46).wav,1
../data/GunshotOnlyDatabase/M4\4 (47).wav,1
../data/GunshotOnlyDatabase/M4\4 (48).wav,1
../data/GunshotOnlyDatabase/M4\4 (49).wav,1
../data/GunshotOnlyDatabase/M4\4 (5).wav,1
../data/GunshotOnlyDatabase/M4\4 (50).wav,1
../data/GunshotOnlyDatabase/M4\4 (51).wav,1
../data/GunshotOnlyDatabase/M4\4 (52).wav,1
../data/GunshotOnlyDatabase/M4\4 (53).wav,1
../data/GunshotOnlyDatabase/M4\4 (54).wav,1
../data/GunshotOnlyDatabase/M4\4 (55).wav,1
../data/GunshotOnlyDatabase/M4\4 (56).wav,1
../data/GunshotOnlyDatabase/M4\4 (57).wav,1
../data/GunshotOnlyDatabase/M4\4 (58).wav,1
../data/GunshotOnlyDatabase/M4\4 (59).wav,1
../data/GunshotOnlyDatabase/M4\4 (6).wav,1
../data/GunshotOnlyDatabase/M4\4 (60).wav,1
../data/GunshotOnlyDatabase/M4\4 (61).wav,1
../data/GunshotOnlyDatabase/M4\4 (62).wav,1
../data/GunshotOnlyDatabase/M4\4 (63).wav,1
../data/GunshotOnlyDatabase/M4\4 (64).wav,1
../data/GunshotOnlyDatabase/M4\4 (65).wav,1
../data/GunshotOnlyDatabase/M4\4 (66).wav,1
../data/GunshotOnlyDatabase/M4\4 (67).wav,1
../data/GunshotOnlyDatabase/M4\4 (68).wav,1
../data/GunshotOnlyDatabase/M4\4 (69).wav,1
../data/GunshotOnlyDatabase/M4\4 (7).wav,1
../data/GunshotOnlyDatabase/M4\4 (70).wav,1
../data/GunshotOnlyDatabase/M4\4 (71).wav,1
../data/GunshotOnlyDatabase/M4\4 (72).wav,1
../data/GunshotOnlyDatabase/M4\4 (73).wav,1
../data/GunshotOnlyDatabase/M4\4 (74).wav,1
../data/GunshotOnlyDatabase/M4\4 (75).wav,1
../data/GunshotOnlyDatabase/M4\4 (76).wav,1
../data/GunshotOnlyDatabase/M4\4 (77).wav,1
../data/GunshotOnlyDatabase/M4\4 (78).wav,1
../data/GunshotOnlyDatabase/M4\4 (79).wav,1
../data/GunshotOnlyDatabase/M4\4 (8).wav,1
../data/GunshotOnlyDatabase/M4\4 (80).wav,1
../data/GunshotOnlyDatabase/M4\4 (81).wav,1
../data/GunshotOnlyDatabase/M4\4 (82).wav,1
../data/GunshotOnlyDatabase/M4\4 (83).wav,1
../data/GunshotOnlyDatabase/M4\4 (84).wav,1
../data/GunshotOnlyDatabase/M4\4 (85).wav,1
../data/GunshotOnlyDatabase/M4\4 (86).wav,1
../data/GunshotOnlyDatabase/M4\4 (87).wav,1
../data/GunshotOnlyDatabase/M4\4 (88).wav,1
../data/GunshotOnlyDatabase/M4\4 (89).wav,1
../data/GunshotOnlyDatabase/M4\4 (9).wav,1
../data/GunshotOnlyDatabase/M4\4 (90).wav,1
../data/GunshotOnlyDatabase/M4\4 (91).wav,1
../data/GunshotOnlyDatabase/M4\4 (92).wav,1
../data/GunshotOnlyDatabase/M4\4 (93).wav,1
../data/GunshotOnlyDatabase/M4\4 (94).wav,1
../data/GunshotOnlyDatabase/M4\4 (95).wav,1
../data/GunshotOnlyDatabase/M4\4 (96).wav,1
../data/GunshotOnlyDatabase/M4\4 (97).wav,1
../data/GunshotOnlyDatabase/M4\4 (98).wav,1
../data/GunshotOnlyDatabase/M4\4 (99).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (1).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (10).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (100).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (11).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (12).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (13).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (14).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (15).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (16).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (17).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (18).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (19).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (2).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (20).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (21).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (22).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (23).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (24).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (25).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (26).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (27).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (28).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (29).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (3).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (30).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (31).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (32).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (33).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (34).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (35).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (36).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (37).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (38).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (39).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (4).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (40).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (41).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (42).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (43).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (44).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (45).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (46).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (47).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (48).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (49).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (5).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (50).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (51).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (52).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (53).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (54).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (55).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (56).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (57).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (58).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (59).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (6).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (60).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (61).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (62).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (63).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (64).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (65).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (66).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (67).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (68).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (69).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (7).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (70).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (71).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (72).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (73).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (74).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (75).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (76).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (77).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (78).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (79).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (8).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (80).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (81).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (82).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (83).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (84).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (85).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (86).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (87).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (88).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (89).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (9).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (90).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (91).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (92).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (93).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (94).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (95).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (96).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (97).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (98).wav,1
../data/GunshotOnlyDatabase/MG-42\7 (99).wav,1
../data/GunshotOnlyDatabase/MP5\8 (1).wav,1
../data/GunshotOnlyDatabase/MP5\8 (10).wav,1
../data/GunshotOnlyDatabase/MP5\8 (100).wav,1
../data/GunshotOnlyDatabase/MP5\8 (11).wav,1
../data/GunshotOnlyDatabase/MP5\8 (12).wav,1
../data/GunshotOnlyDatabase/MP5\8 (13).wav,1
../data/GunshotOnlyDatabase/MP5\8 (14).wav,1
../data/GunshotOnlyDatabase/MP5\8 (15).wav,1
../data/GunshotOnlyDatabase/MP5\8 (16).wav,1
../data/GunshotOnlyDatabase/MP5\8 (17).wav,1
../data/GunshotOnlyDatabase/MP5\8 (18).wav,1
../data/GunshotOnlyDatabase/MP5\8 (19).wav,1
../data/GunshotOnlyDatabase/MP5\8 (2).wav,1
../data/GunshotOnlyDatabase/MP5\8 (20).wav,1
../data/GunshotOnlyDatabase/MP5\8 (21).wav,1
../data/GunshotOnlyDatabase/MP5\8 (22).wav,1
../data/GunshotOnlyDatabase/MP5\8 (23).wav,1
../data/GunshotOnlyDatabase/MP5\8 (24).wav,1
../data/GunshotOnlyDatabase/MP5\8 (25).wav,1
../data/GunshotOnlyDatabase/MP5\8 (26).wav,1
../data/GunshotOnlyDatabase/MP5\8 (27).wav,1
../data/GunshotOnlyDatabase/MP5\8 (28).wav,1
../data/GunshotOnlyDatabase/MP5\8 (29).wav,1
../data/GunshotOnlyDatabase/MP5\8 (3).wav,1
../data/GunshotOnlyDatabase/MP5\8 (30).wav,1
../data/GunshotOnlyDatabase/MP5\8 (31).wav,1
../data/GunshotOnlyDatabase/MP5\8 (32).wav,1
../data/GunshotOnlyDatabase/MP5\8 (33).wav,1
../data/GunshotOnlyDatabase/MP5\8 (34).wav,1
../data/GunshotOnlyDatabase/MP5\8 (35).wav,1
../data/GunshotOnlyDatabase/MP5\8 (36).wav,1
../data/GunshotOnlyDatabase/MP5\8 (37).wav,1
../data/GunshotOnlyDatabase/MP5\8 (38).wav,1
../data/GunshotOnlyDatabase/MP5\8 (39).wav,1
../data/GunshotOnlyDatabase/MP5\8 (4).wav,1
../data/GunshotOnlyDatabase/MP5\8 (40).wav,1
../data/GunshotOnlyDatabase/MP5\8 (41).wav,1
../data/GunshotOnlyDatabase/MP5\8 (42).wav,1
../data/GunshotOnlyDatabase/MP5\8 (43).wav,1
../data/GunshotOnlyDatabase/MP5\8 (44).wav,1
../data/GunshotOnlyDatabase/MP5\8 (45).wav,1
../data/GunshotOnlyDatabase/MP5\8 (46).wav,1
../data/GunshotOnlyDatabase/MP5\8 (47).wav,1
../data/GunshotOnlyDatabase/MP5\8 (48).wav,1
../data/GunshotOnlyDatabase/MP5\8 (49).wav,1
../data/GunshotOnlyDatabase/MP5\8 (5).wav,1
../data/GunshotOnlyDatabase/MP5\8 (50).wav,1
../data/GunshotOnlyDatabase/MP5\8 (51).wav,1
../data/GunshotOnlyDatabase/MP5\8 (52).wav,1
../data/GunshotOnlyDatabase/MP5\8 (53).wav,1
../data/GunshotOnlyDatabase/MP5\8 (54).wav,1
../data/GunshotOnlyDatabase/MP5\8 (55).wav,1
../data/GunshotOnlyDatabase/MP5\8 (56).wav,1
../data/GunshotOnlyDatabase/MP5\8 (57).wav,1
../data/GunshotOnlyDatabase/MP5\8 (58).wav,1
../data/GunshotOnlyDatabase/MP5\8 (59).wav,1
../data/GunshotOnlyDatabase/MP5\8 (6).wav,1
../data/GunshotOnlyDatabase/MP5\8 (60).wav,1
../data/GunshotOnlyDatabase/MP5\8 (61).wav,1
../data/GunshotOnlyDatabase/MP5\8 (62).wav,1
../data/GunshotOnlyDatabase/MP5\8 (63).wav,1
../data/GunshotOnlyDatabase/MP5\8 (64).wav,1
../data/GunshotOnlyDatabase/MP5\8 (65).wav,1
../data/GunshotOnlyDatabase/MP5\8 (66).wav,1
../data/GunshotOnlyDatabase/MP5\8 (67).wav,1
../data/GunshotOnlyDatabase/MP5\8 (68).wav,1
../data/GunshotOnlyDatabase/MP5\8 (69).wav,1
../data/GunshotOnlyDatabase/MP5\8 (7).wav,1
../data/GunshotOnlyDatabase/MP5\8 (70).wav,1
../data/GunshotOnlyDatabase/MP5\8 (71).wav,1
../data/GunshotOnlyDatabase/MP5\8 (72).wav,1
../data/GunshotOnlyDatabase/MP5\8 (73).wav,1
../data/GunshotOnlyDatabase/MP5\8 (74).wav,1
../data/GunshotOnlyDatabase/MP5\8 (75).wav,1
../data/GunshotOnlyDatabase/MP5\8 (76).wav,1
../data/GunshotOnlyDatabase/MP5\8 (77).wav,1
../data/GunshotOnlyDatabase/MP5\8 (78).wav,1
../data/GunshotOnlyDatabase/MP5\8 (79).wav,1
../data/GunshotOnlyDatabase/MP5\8 (8).wav,1
../data/GunshotOnlyDatabase/MP5\8 (80).wav,1
../data/GunshotOnlyDatabase/MP5\8 (81).wav,1
../data/GunshotOnlyDatabase/MP5\8 (82).wav,1
../data/GunshotOnlyDatabase/MP5\8 (83).wav,1
../data/GunshotOnlyDatabase/MP5\8 (84).wav,1
../data/GunshotOnlyDatabase/MP5\8 (85).wav,1
../data/GunshotOnlyDatabase/MP5\8 (86).wav,1
../data/GunshotOnlyDatabase/MP5\8 (87).wav,1
../data/GunshotOnlyDatabase/MP5\8 (88).wav,1
../data/GunshotOnlyDatabase/MP5\8 (89).wav,1
../data/GunshotOnlyDatabase/MP5\8 (9).wav,1
../data/GunshotOnlyDatabase/MP5\8 (90).wav,1
../data/GunshotOnlyDatabase/MP5\8 (91).wav,1
../data/GunshotOnlyDatabase/MP5\8 (92).wav,1
../data/GunshotOnlyDatabase/MP5\8 (93).wav,1
../data/GunshotOnlyDatabase/MP5\8 (94).wav,1
../data/GunshotOnlyDatabase/MP5\8 (95).wav,1
../data/GunshotOnlyDatabase/MP5\8 (96).wav,1
../data/GunshotOnlyDatabase/MP5\8 (97).wav,1
../data/GunshotOnlyDatabase/MP5\8 (98).wav,1
../data/GunshotOnlyDatabase/MP5\8 (99).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (1).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (10).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (11).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (12).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (13).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (14).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (15).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (16).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (17).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (18).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (19).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (2).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (20).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (21).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (22).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (23).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (24).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (25).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (26).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (27).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (28).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (29).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (3).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (30).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (31).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (32).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (33).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (34).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (35).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (36).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (37).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (38).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (39).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (4).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (40).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (41).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (42).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (43).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (44).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (45).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (46).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (47).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (48).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (49).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (5).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (50).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (51).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (52).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (53).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (54).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (55).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (56).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (57).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (58).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (59).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (6).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (60).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (61).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (62).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (63).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (64).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (65).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (66).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (67).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (68).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (69).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (7).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (70).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (71).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (72).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (73).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (74).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (75).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (76).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (77).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (78).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (79).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (8).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (80).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (81).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (82).wav,1
../data/GunshotOnlyDatabase/Zastava M92\9 (9).wav,1
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-0.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-1.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-10.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-11.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-12.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-13.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-14.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-15.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-16.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-17.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-18.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-19.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-2.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-20.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-21.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-22.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-23.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-24.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-25.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-26.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-27.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-28.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-29.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-3.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-30.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-4.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-5.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-6.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-7.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-8.wav,0
../data/UrbanSoundDatabase/air_conditioner\100852-0-0-9.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-1.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-11.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-12.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-13.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-14.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-16.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-17.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-18.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-19.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-21.wav,0
../data/UrbanSoundDatabase/air_conditioner\101729-0-0-22.wav,0
